multiple_hosts,host_since,host_from_ireland,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_respond_within_an_hour,host_respond_within_a_few_hours,host_respond_within_a_day,host_verified_by_phone,host_verified_by_email,host_verified_by_work_email,bungalow,town_house,rental_unit,home,loft,condo,cottage,guesthouse,bed_and_breakfast,boat,serviced_apartment,guest_suite,cabin,villa,castle,tiny_home,entire_home_or_apt,private_room,shared_room,number_of_bathrooms,shared_bath,entertainment_amenities,self_care_amenities,storage_amenities,wifi,leisure_amenities,kitchen_amenities,safety_amenities,parking_amenities,long_term_stay,single_level_home,open_24_hours,self_check_in,dublin_city,south_dublin,fingal,dun_laoghaire_rathdown,city center,clean comfortable,definitely recommend,definitely stay,gave us,great host,great location,great place,great stay,highly recommend,location great,minute walk,place great,place stay,recommend place,temple bar,walking distance,would definitely,would highly,would recommend
0,1352678400.0,1,100.0,64.0,0,2,3,1,1,53.31258,-6.20071,1,1,2,70.0,31,1125,31,31,1125,1125,31.0,1125.0,1,0,0,0,164,6,1,1,1462230000.0,1661900400.0,4.83,5.0,4.83,5.0,5.0,4.83,4.83,0,2,0,2,0,0.08,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0.2036040468624458,0.1595107338268893,0.0,0.0781150014210293,0.0,0.2111325301464559,0.4372000013219474,0.2819723282143385,0.146220890092802,0.5228879725829689,0.0776692600475894,0.0,0.155655593946659,0.1343428790511732,0.377538617132532,0.0,0.1412180804575032,0.0,0.3177506907114137,0.0722880446491258
0,1411167600.0,1,0.0,0.0,0,1,2,1,1,53.34515,-6.23455,2,1,1,70.0,2,1125,2,2,1125,1125,2.0,1125.0,1,0,0,0,0,2,0,0,1462575600.0,1466982000.0,4.0,4.5,3.5,4.5,4.5,5.0,4.5,0,1,0,1,0,0.03,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1429225200.0,1,0.0,0.0,0,1,3,1,1,53.30007,-6.2085,5,3,3,170.0,5,14,5,5,14,14,5.0,14.0,1,0,0,0,0,1,0,0,1533510000.0,1533510000.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1,0,0,0.02,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1423612800.0,0,0.0,0.0,0,2,2,1,1,53.34922,-6.23704,2,1,1,63.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,0,0,0,1,0,0,1554246000.0,1554246000.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,2,0,2,0,0.02,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0.6493598466560485,0.0,0.2333501931746953,0.0,0.0,0.3366853201415762,0.1991962412138145,0.1124127384942245,0.1165865514852962,0.2084575791389858,0.1238563269532293,0.126782621001442,0.1241091399875828,0.1071158366991335,0.2408188071954637,0.0,0.22519530550613,0.3237695877727538,0.1266763498656144,0.1152750996647308
0,1458691200.0,1,100.0,93.0,0,1,1,1,0,53.24447,-6.12201,1,1,1,102.0,1,28,1,1,1125,1125,1.0,1125.0,1,7,36,66,328,10,10,7,1658271600.0,1662246000.0,5.0,5.0,5.0,5.0,5.0,4.9,5.0,1,1,0,1,0,5.45,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1453680000.0,1,0.0,0.0,0,1,1,1,1,53.27872,-6.1744,2,1,1,50.0,3,30,3,3,30,30,3.0,30.0,1,0,0,0,0,47,0,0,1460847600.0,1563145200.0,4.94,5.0,5.0,5.0,5.0,4.76,4.98,0,1,0,1,0,0.6,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1439247600.0,1,0.0,0.0,0,1,1,1,1,53.32706,-6.24521,2,1,1,92.0,2,1125,2,2,1125,1125,2.0,1125.0,1,0,0,0,0,2,0,0,1460934000.0,1463958000.0,4.5,4.5,4.5,4.5,4.5,4.0,4.0,0,1,1,0,0,0.03,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1458518400.0,0,0.0,0.0,0,1,2,1,1,53.33203,-6.26179,1,1,1,60.0,2,1125,2,2,1125,1125,2.0,1125.0,1,0,0,0,0,5,0,0,1460329200.0,1482624000.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,1,1,0,1,0,0.06,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1407538800.0,1,0.0,0.0,0,1,1,1,1,53.35793,-6.28853,4,2,3,110.0,2,1125,2,2,1125,1125,2.0,1125.0,1,0,0,0,0,16,0,0,1463007600.0,1496185200.0,4.33,4.5,4.25,4.36,4.45,3.91,4.27,0,1,1,0,0,0.21,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.5373399181798457,0.631457129542623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5590417747183729,0.0,0.0,0.0
0,1378681200.0,1,0.0,0.0,0,1,1,1,1,53.31702,-6.24416,2,1,1,37.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,0,0,0,45,0,0,1462575600.0,1552780800.0,4.43,4.49,4.55,4.72,4.84,4.51,4.42,0,1,0,1,0,0.58,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3095270319364562,0.0,0.0,0.3239180386254922,0.0,0.0,0.0,0.3328902875359434,0.7484069997654169,0.0,0.0,0.0,0.0,0.3582473166961427
0,1355875200.0,1,0.0,0.0,0,1,2,1,1,53.34814,-6.23239,4,2,2,110.0,28,1125,28,28,1125,1125,28.0,1125.0,1,0,0,0,0,94,0,0,1459983600.0,1567292400.0,4.73,4.95,4.83,4.87,4.96,4.34,4.59,0,1,1,0,0,1.2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1364342400.0,1,0.0,0.0,0,1,1,1,1,53.31255,-6.27083,4,1,2,130.0,2,60,2,2,60,60,2.0,60.0,1,0,0,0,0,9,0,0,1468105200.0,1474844400.0,5.0,5.0,5.0,5.0,5.0,4.78,4.89,0,1,1,0,0,0.12,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0429342271448587,0.050454326795333,0.185143142120379,0.0494166093372975,0.4413232927345197,0.1335653020654469,0.1580449430752553,0.1783795190912586,0.1387519773005343,0.3721342760420968,0.1474038818972137,0.5029550757837031,0.0492349199084588,0.1699742546386849,0.1433016297498982,0.0,0.2680094189226808,0.2996969389755611,0.1005066982263102,0.1829215898200722
0,1427241600.0,1,0.0,0.0,0,1,1,1,1,53.34937,-6.27442,1,1,1,90.0,2,14,2,2,14,14,2.0,14.0,1,0,0,0,0,11,0,0,1461538800.0,1503788400.0,4.7,4.4,4.7,4.8,4.8,4.5,4.4,0,1,0,1,0,0.14,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7476962621960321,0.0,0.0,0.0,0.0,0.6640408869174265,0.0,0.0,0.0
0,1414713600.0,1,0.0,0.0,0,1,2,1,1,53.32894,-6.26614,2,1,1,75.0,2,1125,2,2,1125,1125,2.0,1125.0,1,0,0,0,0,65,0,0,1460329200.0,1583712000.0,4.31,4.54,4.49,4.63,4.69,4.7,4.38,0,1,0,1,0,0.83,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1439938800.0,1,0.0,0.0,0,2,2,1,1,53.33021,-6.25291,2,1,1,76.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,0,0,0,20,0,0,1460156400.0,1494025200.0,4.5,4.2,4.25,4.8,4.75,4.8,4.35,0,2,0,2,0,0.26,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8255508453982644,0.0,0.0,0.0,0.3833527638259529,0.0,0.0,0.0,0.0,0.0,0.0,0.4141333844659402,0.0,0.0,0.0
0,1425168000.0,1,100.0,99.0,0,5,7,1,1,53.34776,-6.27893,6,2,4,350.0,3,1125,1,3,1125,1125,2.9,1125.0,1,0,6,26,104,172,62,4,1478995200.0,1662678000.0,4.68,4.81,4.72,4.75,4.85,4.82,4.56,0,5,5,0,0,2.42,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0.7202851553264497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6936780917805838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1425168000.0,1,100.0,99.0,0,5,7,1,1,53.34776,-6.27893,6,2,4,350.0,3,1125,1,3,1125,1125,3.0,1125.0,1,4,9,28,102,211,45,4,1460242800.0,1661727600.0,4.62,4.77,4.55,4.78,4.81,4.82,4.47,0,5,5,0,0,2.7,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0.6572350119339879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7536857031204259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1442185200.0,1,70.0,46.0,0,3,8,1,1,53.28108,-6.46567,1,1,1,55.0,30,1125,30,30,1125,1125,30.0,1125.0,1,2,2,2,15,38,0,0,1460588400.0,1600729200.0,4.86,4.86,4.92,4.8,4.83,4.54,4.71,0,3,0,3,0,0.49,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.5,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1403996400.0,1,0.0,0.0,0,1,1,1,1,53.33899,-6.22203,4,2,2,218.0,2,365,2,4,1125,1125,3.6,1125.0,1,0,0,0,0,124,0,0,1466377200.0,1614902400.0,4.69,4.7,4.67,4.65,4.72,4.58,4.53,0,1,1,0,0,1.63,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1420156800.0,1,0.0,0.0,0,1,1,1,1,53.34884,-6.24517,2,1,1,97.0,2,1125,2,2,1125,1125,2.0,1125.0,1,0,0,0,0,9,0,0,1465772400.0,1503702000.0,4.67,5.0,4.44,5.0,5.0,5.0,4.89,0,1,1,0,0,0.12,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0.2229410469135585,0.0,0.2403444097987319,0.0,0.2864529172075553,0.0,0.2051667597841602,0.0,0.0,0.2147056882388091,0.0,0.0,0.2556581384838423,0.0,0.744110642846104,0.0,0.2319450952877345,0.2223159661889656,0.0,0.0
0,1459638000.0,1,0.0,0.0,0,1,1,1,0,53.35695,-6.25422,2,1,1,90.0,4,1124,4,4,1124,1124,4.0,1124.0,1,0,0,0,0,16,0,0,1464044400.0,1538434800.0,4.0,4.47,3.73,4.67,4.53,4.53,3.86,0,1,1,0,0,0.21,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.282405165802247,0.0,0.0,0.2282920412043399,0.0,0.211671768180433,0.0,0.0,0.0,0.8701395707609165,0.0,0.0,0.0,0.0,0.2572591226804958,0.0
0,1458604800.0,1,0.0,0.0,0,2,2,1,0,53.33638,-6.24659,2,1,1,59.0,2,1125,2,2,1125,1125,2.0,1125.0,1,0,0,0,0,25,0,0,1460329200.0,1516579200.0,4.83,4.92,4.92,4.96,5.0,4.92,4.78,1,2,0,2,0,0.32,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0.2828000860467162,0.0,0.3048762025338589,0.3254983797792241,0.3633647134797896,0.2932569298733896,0.0,0.0,0.0,0.0,0.0,0.3312875255198261,0.0,0.0,0.0,0.3694776571237082,0.2942216958858996,0.2820071729194645,0.0,0.3012179604769778
0,1459724400.0,1,0.0,0.0,0,1,1,1,0,53.29366,-6.1649,7,3,4,124.0,2,6,2,2,6,6,2.0,6.0,1,0,0,0,0,5,0,0,1464735600.0,1502665200.0,4.25,4.75,4.25,5.0,5.0,4.75,4.5,0,1,1,0,0,0.07,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.761472176640076,0.0,0.0,0.0,0.0,0.48465492012209,0.0,0.0,0.0,0.0,0.4304297069260848,0.0,0.0,0.0
0,1357344000.0,1,100.0,40.0,0,1,1,1,1,53.28712,-6.14725,6,4,4,189.0,5,1125,5,5,1125,1125,5.0,1125.0,1,0,0,0,0,10,2,2,1462662000.0,1661727600.0,4.6,4.67,4.44,4.67,4.89,4.56,4.56,0,1,1,0,0,0.13,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0.1485605317948213,0.0436453740903192,0.0800787782867467,0.1282430985285297,0.2386034239975139,0.1155402904845048,0.3417908384539566,0.1543067034145694,0.2400540187413009,0.0357681903643545,0.1700150869482803,0.2610479278288782,0.0851810591558764,0.22055362940988,0.0826417823200481,0.6308054692864916,0.3091210629912113,0.1481439986971894,0.0434715189092156,0.0791179044889313
0,1457049600.0,1,80.0,44.0,0,1,1,1,1,53.34974,-6.34675,5,3,3,220.0,3,1125,3,3,1125,1125,3.0,1125.0,1,22,23,23,193,75,3,1,1463266800.0,1661036400.0,4.82,4.95,4.85,4.92,4.91,4.93,4.78,0,1,1,0,0,0.97,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.3981841863026994,0.4679277209920832,0.0,0.0,0.0,0.0,0.3664383945083595,0.0,0.0,0.0,0.0,0.4664547865786566,0.0,0.0,0.0,0.5202267167433907,0.0,0.0,0.0,0.0
0,1459983600.0,0,0.0,0.0,0,1,1,1,0,53.34139,-6.30343,1,1,1,25.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,0,0,0,2,0,0,1465772400.0,1469660400.0,4.5,4.5,3.0,4.5,5.0,3.5,4.0,0,1,0,1,0,0.03,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0.1094164609759724,0.2571623735181915,0.2359155938272104,0.1259365980637376,0.0,0.4538490192414538,0.2349505209769055,0.0757657195959666,0.1571577044882597,0.2458742018516191,0.125217976145206,0.1709019216346282,0.2927716599509412,0.0721956297510789,0.3246217548617779,0.0476507842427975,0.2276710531188877,0.3636989326043993,0.1280690017686715,0.2330848174660514
0,1406070000.0,1,0.0,100.0,0,3,3,1,1,53.38257,-6.22248,7,3,5,150.0,2,60,2,2,1125,1125,2.0,1125.0,1,0,0,0,0,14,7,0,1468537200.0,1643500800.0,4.5,4.79,4.36,4.93,4.93,4.79,4.36,1,2,1,1,0,0.19,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1459983600.0,1,67.0,100.0,0,1,1,1,0,53.28712,-6.25149,5,4,4,130.0,3,40,3,3,40,40,3.0,40.0,1,0,0,0,0,12,0,0,1500246000.0,1566514800.0,4.7,4.8,4.9,4.33,4.8,4.89,4.67,0,1,1,0,0,0.19,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0.0246264064963805,0.028939818969395,0.1061952335252316,0.1984122023613032,0.1265680964342557,0.1021479797110057,0.6119018574207356,0.1023157243042686,0.0795859812184531,0.1897337301983398,0.2818285981560942,0.14424361365441,0.0847211583004568,0.0974945950355321,0.0821955912681988,0.2573947441912926,0.4867991396336791,0.2210162321752734,0.0864736238681738,0.1049209855967493
0,1357344000.0,1,100.0,84.0,1,2,6,1,1,53.3661,-6.2079,2,1,1,69.0,1,14,1,1,14,14,1.0,14.0,1,2,2,11,12,280,60,6,1461106800.0,1661554800.0,4.67,4.84,4.51,4.86,4.86,4.72,4.77,0,2,0,2,0,3.6,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1409871600.0,1,100.0,100.0,0,1,1,1,1,53.36039,-6.25633,4,2,2,380.0,2,1125,2,2,1125,1125,2.0,1125.0,1,0,0,0,0,4,4,3,1657407600.0,1662764400.0,5.0,5.0,5.0,5.0,5.0,4.5,4.0,1,1,1,0,0,1.85,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1442530800.0,1,100.0,99.0,0,5,10,1,1,53.34726,-6.26309,3,1,2,200.0,6,15,6,6,1125,1125,6.0,1125.0,1,5,29,49,49,210,18,0,1460674800.0,1659222000.0,4.71,4.84,4.73,4.8,4.89,4.95,4.65,1,5,5,0,0,2.69,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8216472242193273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4114993997896454,0.3944161291142085,0.0,0.0
0,1449446400.0,1,0.0,0.0,0,1,1,1,1,53.36799,-6.27042,7,3,7,200.0,5,1125,5,5,1125,1125,5.0,1125.0,1,0,0,0,0,2,0,0,1470524400.0,1470956400.0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,0,1,1,0,0,0.03,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.2916050124131835,0.195817590498024,0.1347293419488727,0.1438425897088795,0.3211525748988938,0.1727928160366471,0.2683563944903775,0.1730765716305103,0.0897513969483794,0.5616664652008625,0.0953478615099917,0.0976005997148948,0.047771241820084,0.4123029567545879,0.1853886583133153,0.0,0.1300209565204953,0.1661642354788549,0.0975187893965149,0.0
0,1455494400.0,1,100.0,69.0,1,3,3,1,0,53.36775,-6.50843,2,1,1,60.0,1,2,1,1,2,2,1.0,2.0,1,3,20,50,303,100,32,6,1462057200.0,1661641200.0,4.91,4.93,4.93,4.97,4.96,4.82,4.89,0,3,0,3,0,1.29,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0.0739689981776686,0.0,0.079743212192362,0.0,0.0,0.1534081662748159,0.6807171622584576,0.2304901333977092,0.0796826948148924,0.0,0.2539539709111063,0.1733026797411394,0.254472336630093,0.2928392140191357,0.082295476086119,0.1932806494405251,0.2308692800385453,0.0,0.0,0.3151454595515509
0,1460242800.0,1,0.0,0.0,0,1,2,1,1,53.34351,-6.29802,2,1,1,150.0,2,1125,2,2,1125,1125,2.0,1125.0,1,0,24,54,329,53,0,0,1514764800.0,1559257200.0,4.52,4.67,4.46,4.67,4.77,4.63,4.38,1,1,0,1,0,0.93,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.262428616399565,0.1400897950312723,0.0,0.2524270825884188,0.4480372890422281,0.1264208056885573,0.524458916975103,0.3516510956806389,0.0,0.1425813596306328,0.0,0.1204638420778631,0.1354139576991625,0.0,0.1266287626327529,0.1213718086044923,0.2849236914999509,0.2592797074540222
0,1460329200.0,0,90.0,97.0,0,1,4,1,0,53.37017,-6.49389,2,1,1,66.0,2,7,2,2,7,7,2.0,7.0,1,3,6,6,6,182,33,7,1460761200.0,1662591600.0,4.59,4.77,4.46,4.86,4.83,4.74,4.72,0,1,0,1,0,2.33,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1460329200.0,1,0.0,0.0,0,1,1,1,1,53.35144,-6.24753,1,1,1,25.0,7,63,7,7,63,63,7.0,63.0,1,0,0,0,0,1,0,0,1466722800.0,1466722800.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,0,1,0,1,0,0.01,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1406847600.0,1,0.0,0.0,0,2,2,1,1,53.32657,-6.24565,4,1,2,69.0,2,1125,2,2,1125,1125,2.0,1125.0,1,0,0,0,0,2,0,0,1537570800.0,1537743600.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1,0,0,0.04,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0.2156656377769585,0.0844801089987369,0.1550007087612656,0.248227702656557,0.0,0.2236401116342297,0.4630999165988394,0.3733456120894503,0.1548830782301861,0.2769320399834514,0.0822704202689274,0.0842141840402189,0.0,0.2134521130928567,0.1599616665857863,0.2817666560213064,0.2243758500150134,0.3584349263322978,0.0841435944206002,0.0765704193661512
0,1460415600.0,1,0.0,0.0,0,2,2,1,1,53.34111,-6.23213,4,2,2,110.0,4,17,4,4,17,17,4.0,17.0,1,0,0,0,0,11,0,0,1461884400.0,1475362800.0,4.82,5.0,5.0,4.91,5.0,4.82,4.82,0,2,2,0,0,0.14,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
